,online_transaction_flg,code,category,transaction_amt,day_of_week,time_of_day,customer_id,day_time
3645,offline,5411,Супермаркеты,1500,4,День,1642090,Четверг День
3646,offline,5499,Супермаркеты,200,5,День,1642090,Пятница День
3647,offline,5814,Фаст Фуд,1900,5,День,1642090,Пятница День
3648,offline,5411,Супермаркеты,1200,5,День,1642090,Пятница День
3649,offline,5995,Животные,1200,6,День,1642090,Суббота День
3650,offline,5499,Супермаркеты,600,6,День,1642090,Суббота День
3651,offline,5411,Супермаркеты,1300,6,День,1642090,Суббота День
3652,offline,5814,Фаст Фуд,1800,6,День,1642090,Суббота День
3653,offline,5411,Супермаркеты,40,6,День,1642090,Суббота День
3654,offline,5814,Фаст Фуд,2100,7,День,1642090,Воскресенье День
3655,offline,5411,Супермаркеты,1500,7,День,1642090,Воскресенье День
3656,offline,5814,Фаст Фуд,900,7,День,1642090,Воскресенье День
3657,offline,5411,Супермаркеты,4300,1,Вечер,1646045,Понедельник Вечер
3658,offline,5912,Аптеки,70,2,Ночь,1646045,Вторник Ночь
3659,offline,5814,Фаст Фуд,700,2,Ночь,1646045,Вторник Ночь
3660,online,5964,Сервисные услуги,200,3,День,1646045,Среда День
3661,offline,5411,Супермаркеты,400,3,Вечер,1646045,Среда Вечер
3662,offline,5814,Фаст Фуд,300,3,Вечер,1646045,Среда Вечер
3663,offline,5311,Разные товары,50,4,Вечер,1646045,Четверг Вечер
3664,online,5964,Сервисные услуги,70,4,Вечер,1646045,Четверг Вечер
3665,online,7311,Сервисные услуги,100,5,Вечер,1646045,Пятница Вечер
3666,offline,5411,Супермаркеты,600,5,Вечер,1646045,Пятница Вечер
3667,offline,5814,Фаст Фуд,100,5,Утро,1646045,Пятница Утро
3668,offline,5411,Супермаркеты,6800,5,Вечер,1646045,Пятница Вечер
3669,offline,5999,Разные товары,1300,6,Утро,1646045,Суббота Утро
3670,online,5964,Сервисные услуги,1600,6,Утро,1646045,Суббота Утро
3671,online,7922,Развлечения,700,6,Вечер,1646045,Суббота Вечер
3672,online,5541,Топливо,1000,6,Утро,1646045,Суббота Утро
3673,offline,5814,Фаст Фуд,30,6,Вечер,1646045,Суббота Вечер
3674,offline,5814,Фаст Фуд,800,6,Вечер,1646045,Суббота Вечер
3675,offline,5814,Фаст Фуд,100,6,Вечер,1646045,Суббота Вечер
3676,offline,5814,Фаст Фуд,300,6,Утро,1646045,Суббота Утро
3677,offline,8661,НКО,1200,6,Утро,1646045,Суббота Утро
3678,offline,5814,Фаст Фуд,300,6,Утро,1646045,Суббота Утро
3679,offline,5941,Спорттовары,1200,7,День,1646045,Воскресенье День
3680,offline,5311,Разные товары,20,7,День,1646045,Воскресенье День
3681,offline,5411,Супермаркеты,100,7,День,1646045,Воскресенье День
3682,online,4814,Связь/Телеком,200,4,Ночь,1646732,Четверг Ночь
3683,online,4814,Связь/Телеком,500,5,Вечер,1646732,Пятница Вечер
3684,offline,5499,Супермаркеты,300,6,День,1646732,Суббота День
3685,online,4121,Транспорт,1500,6,Ночь,1646732,Суббота Ночь
3686,online,5399,Разные товары,2100,6,Ночь,1646732,Суббота Ночь
3687,offline,5411,Супермаркеты,900,6,День,1646732,Суббота День
3688,offline,4814,Связь/Телеком,300,1,День,1655183,Понедельник День
3689,offline,5912,Аптеки,400,1,Вечер,1655183,Понедельник Вечер
3690,offline,5411,Супермаркеты,200,1,Вечер,1655183,Понедельник Вечер
3691,offline,5912,Аптеки,300,2,Вечер,1655183,Вторник Вечер
3692,offline,5411,Супермаркеты,600,2,Вечер,1655183,Вторник Вечер
3693,online,4121,Транспорт,200,2,Утро,1655183,Вторник Утро
3694,offline,5411,Супермаркеты,100,2,Вечер,1655183,Вторник Вечер
3695,offline,5814,Фаст Фуд,600,3,Вечер,1655183,Среда Вечер
3696,offline,5814,Фаст Фуд,800,3,Вечер,1655183,Среда Вечер
3697,online,5411,Супермаркеты,1200,3,День,1655183,Среда День
3698,online,4121,Транспорт,200,3,Вечер,1655183,Среда Вечер
3699,online,4121,Транспорт,200,3,Вечер,1655183,Среда Вечер
3700,offline,5814,Фаст Фуд,300,3,Утро,1655183,Среда Утро
3701,offline,3423,Аренда авто,700,4,День,1655183,Четверг День
3702,offline,5993,Разные товары,100,4,Вечер,1655183,Четверг Вечер
3703,offline,5814,Фаст Фуд,1800,5,День,1655183,Пятница День
3704,offline,5814,Фаст Фуд,100,5,Утро,1655183,Пятница Утро
3705,offline,5814,Фаст Фуд,2000,6,Вечер,1655183,Суббота Вечер
3706,offline,4814,Связь/Телеком,1400,6,День,1655183,Суббота День
3707,online,4121,Транспорт,100,6,Вечер,1655183,Суббота Вечер
3708,offline,5814,Фаст Фуд,100,6,Утро,1655183,Суббота Утро
3709,offline,5814,Фаст Фуд,600,7,День,1655183,Воскресенье День
3710,offline,5411,Супермаркеты,900,7,Вечер,1655183,Воскресенье Вечер
3711,online,8299,Образование,2800,1,Утро,1673776,Понедельник Утро
3712,online,7997,Развлечения,900,1,День,1673776,Понедельник День
3713,online,5941,Спорттовары,2500,1,День,1673776,Понедельник День
3714,offline,5941,Спорттовары,1900,1,Вечер,1673776,Понедельник Вечер
3715,offline,7997,Развлечения,500,1,Вечер,1673776,Понедельник Вечер
3716,offline,7523,Транспорт,50,1,Вечер,1673776,Понедельник Вечер
3717,offline,5812,Рестораны,300,1,Утро,1673776,Понедельник Утро
3718,offline,5814,Фаст Фуд,100,1,Вечер,1673776,Понедельник Вечер
3719,offline,5814,Фаст Фуд,100,1,Вечер,1673776,Понедельник Вечер
3720,offline,5814,Фаст Фуд,400,1,Вечер,1673776,Понедельник Вечер
3721,offline,5814,Фаст Фуд,100,1,Вечер,1673776,Понедельник Вечер
3722,offline,5814,Фаст Фуд,300,1,День,1673776,Понедельник День
3723,offline,5411,Супермаркеты,100,1,Вечер,1673776,Понедельник Вечер
3724,offline,7997,Развлечения,1000,2,Вечер,1673776,Вторник Вечер
3725,online,9399,Госсборы,1300,2,День,1673776,Вторник День
3726,online,5399,Разные товары,700,2,День,1673776,Вторник День
3727,offline,7997,Развлечения,600,2,Вечер,1673776,Вторник Вечер
3728,offline,7523,Транспорт,100,2,Утро,1673776,Вторник Утро
3729,online,4511,Авиабилеты,7300,2,Вечер,1673776,Вторник Вечер
3730,offline,5812,Рестораны,900,2,Утро,1673776,Вторник Утро
3731,offline,5814,Фаст Фуд,400,2,День,1673776,Вторник День
3732,offline,5411,Супермаркеты,400,2,Вечер,1673776,Вторник Вечер
3733,offline,5411,Супермаркеты,10000,2,Утро,1673776,Вторник Утро
3734,offline,5814,Фаст Фуд,200,2,День,1673776,Вторник День
3735,offline,5812,Рестораны,1300,3,Вечер,1673776,Среда Вечер
3736,offline,8062,Медицинские услуги,5000,3,День,1673776,Среда День
3737,offline,5621,Одежда/Обувь,2400,3,День,1673776,Среда День
3738,offline,5812,Рестораны,200,3,Утро,1673776,Среда Утро
3739,offline,4511,Авиабилеты,25000,3,Вечер,1673776,Среда Вечер
3740,offline,4111,Транспорт,100,3,Утро,1673776,Среда Утро
3741,offline,5814,Фаст Фуд,1100,3,День,1673776,Среда День
3742,offline,5814,Фаст Фуд,300,3,День,1673776,Среда День
3743,offline,5814,Фаст Фуд,300,3,Утро,1673776,Среда Утро
3744,offline,5411,Супермаркеты,300,3,Вечер,1673776,Среда Вечер
3745,online,7011,Отели,18000,4,Утро,1673776,Четверг Утро
3746,offline,4111,Транспорт,400,4,День,1673776,Четверг День
3747,offline,7997,Развлечения,500,4,Утро,1673776,Четверг Утро
3748,offline,5921,Супермаркеты,400,4,День,1673776,Четверг День
3749,offline,7523,Транспорт,50,4,Утро,1673776,Четверг Утро
3750,offline,5331,Разные товары,100,4,Вечер,1673776,Четверг Вечер
3751,offline,5814,Фаст Фуд,400,4,День,1673776,Четверг День
3752,online,4121,Транспорт,1600,4,День,1673776,Четверг День
3753,online,4121,Транспорт,400,4,Вечер,1673776,Четверг Вечер
3754,offline,4111,Транспорт,40,4,День,1673776,Четверг День
3755,offline,5814,Фаст Фуд,50,4,Утро,1673776,Четверг Утро
3756,offline,5411,Супермаркеты,1000,4,Вечер,1673776,Четверг Вечер
3757,offline,5814,Фаст Фуд,500,4,Вечер,1673776,Четверг Вечер
3758,offline,5814,Фаст Фуд,100,4,Утро,1673776,Четверг Утро
3759,offline,5651,Одежда/Обувь,6100,4,День,1673776,Четверг День
3760,offline,5814,Фаст Фуд,30,4,Утро,1673776,Четверг Утро
3761,offline,5814,Фаст Фуд,400,4,Утро,1673776,Четверг Утро
3762,offline,5814,Фаст Фуд,800,4,День,1673776,Четверг День
