online_transaction_flg,code,category,transaction_amt,day_of_week,time_of_day,customer_id
0,5411,Супермаркеты,300,1,Вечер,2920476
1,5411,Супермаркеты,2200,1,Вечер,2920476
0,5812,Рестораны,400,2,Вечер,2920476
0,5814,Фаст Фуд,700,2,Утро,2920476
0,5411,Супермаркеты,50,3,Ночь,2920476
1,4121,Транспорт,600,3,Вечер,2920476
1,4121,Транспорт,500,3,Вечер,2920476
0,4111,Транспорт,100,3,Вечер,2920476
0,5814,Фаст Фуд,300,3,Утро,2920476
0,4111,Транспорт,90,4,Вечер,2920476
0,5411,Супермаркеты,200,4,Вечер,2920476
0,5814,Фаст Фуд,100,4,День,2920476
0,5812,Рестораны,300,5,Вечер,2920476
0,5812,Рестораны,600,5,Вечер,2920476
1,4121,Транспорт,900,5,Вечер,2920476
0,5411,Супермаркеты,400,5,Утро,2920476
0,5814,Фаст Фуд,600,5,Вечер,2920476
0,5814,Фаст Фуд,300,5,День,2920476
1,4121,Транспорт,400,6,Вечер,2920476
0,5992,Цветы,3500,6,День,2920476
1,4121,Транспорт,1300,6,Ночь,2920476
1,4121,Транспорт,800,6,День,2920476
1,4121,Транспорт,800,6,Ночь,2920476
0,5814,Фаст Фуд,200,6,День,2920476
0,5812,Рестораны,400,7,Вечер,2920476
1,4121,Транспорт,400,7,Ночь,2920476
0,5411,Супермаркеты,60,7,Утро,2920476
0,4111,Транспорт,40,1,День,2926828
1,5411,Супермаркеты,400,1,Вечер,2926828
0,5722,Дом/Ремонт,3800,2,Вечер,2926828
1,5411,Супермаркеты,600,3,Утро,2926828
1,5814,Фаст Фуд,400,3,Вечер,2926828
0,5691,Одежда/Обувь,2200,4,Вечер,2926828
1,5411,Супермаркеты,1100,4,Вечер,2926828
0,5993,Разные товары,700,5,Утро,2926828
0,5411,Супермаркеты,600,5,Вечер,2926828
0,5691,Одежда/Обувь,1700,6,Вечер,2926828
0,5691,Одежда/Обувь,3900,6,Вечер,2926828
0,5651,Одежда/Обувь,600,6,Вечер,2926828
0,4111,Транспорт,90,6,Вечер,2926828
0,5691,Одежда/Обувь,2900,6,Вечер,2926828
1,5411,Супермаркеты,1700,6,День,2926828
0,5814,Фаст Фуд,90,6,Вечер,2926828
1,7841,Кино,100,7,Вечер,2926828
1,5192,Книги,2100,7,День,2926828
0,5411,Супермаркеты,300,7,Вечер,2926828
0,5814,Фаст Фуд,300,1,День,2931756
0,5411,Супермаркеты,4000,1,День,2931756
1,5399,Разные товары,3400,2,Утро,2931756
0,8011,Медицинские услуги,3800,2,День,2931756
1,5411,Супермаркеты,4200,2,День,2931756
1,5411,Супермаркеты,2200,2,Утро,2931756
0,5691,Одежда/Обувь,26000,3,Вечер,2931756
0,5621,Одежда/Обувь,900,3,Вечер,2931756
0,5699,Одежда/Обувь,1900,3,Вечер,2931756
0,5691,Одежда/Обувь,2500,3,Вечер,2931756
0,5712,Дом/Ремонт,800,3,Вечер,2931756
0,5912,Аптеки,20,3,Вечер,2931756
1,5411,Супермаркеты,1800,3,Вечер,2931756
0,5411,Супермаркеты,900,3,Утро,2931756
0,8299,Образование,1400,4,Ночь,2931756
0,5814,Фаст Фуд,600,4,День,2931756
1,5399,Разные товары,2400,5,Утро,2931756
0,5732,Разные товары,2800,6,День,2931756
0,5912,Аптеки,800,6,Ночь,2931756
0,5691,Одежда/Обувь,28000,7,Вечер,2931756
0,5912,Аптеки,500,7,Утро,2931756
0,5411,Супермаркеты,1000,7,Утро,2931756
0,4784,Транспорт,300,4,Утро,2942026
0,5814,Фаст Фуд,400,6,Утро,2942026
0,5411,Супермаркеты,100,6,Вечер,2942026
0,5411,Супермаркеты,700,6,Утро,2942026
0,5814,Фаст Фуд,50,6,Вечер,2942026
0,5995,Животные,200,1,Вечер,2950405
0,5814,Фаст Фуд,200,1,День,2950405
0,5499,Супермаркеты,300,2,Вечер,2950405
0,5499,Супермаркеты,100,2,Вечер,2950405
0,5814,Фаст Фуд,300,2,День,2950405
0,5995,Животные,400,3,Вечер,2950405
1,5964,Сервисные услуги,200,3,Ночь,2950405
0,5499,Супермаркеты,200,3,Вечер,2950405
0,5814,Фаст Фуд,1500,3,Вечер,2950405
0,5814,Фаст Фуд,2400,3,Утро,2950405
0,5499,Супермаркеты,200,4,Вечер,2950405
0,5814,Фаст Фуд,200,4,День,2950405
0,5993,Разные товары,200,5,Вечер,2950405
0,5995,Животные,800,5,Вечер,2950405
1,5411,Супермаркеты,1300,5,Вечер,2950405
0,5814,Фаст Фуд,70,5,День,2950405
0,5814,Фаст Фуд,100,5,День,2950405
1,3431,Аренда авто,90,6,День,2950405
0,5499,Супермаркеты,100,6,Утро,2950405
0,5499,Супермаркеты,400,6,Утро,2950405
1,5814,Фаст Фуд,1000,6,День,2950405
0,5921,Супермаркеты,12000,7,День,2950405
1,5411,Супермаркеты,400,7,Утро,2950405
1,5814,Фаст Фуд,500,7,День,2950405
0,5411,Супермаркеты,1700,7,Утро,2950405
0,5812,Рестораны,100,1,День,2961788
0,5411,Супермаркеты,100,1,Вечер,2961788
0,5814,Фаст Фуд,400,1,День,2961788
0,5812,Рестораны,300,2,День,2961788
0,5812,Рестораны,700,2,Утро,2961788
0,5977,Красота,800,2,Вечер,2961788
0,5814,Фаст Фуд,400,3,День,2961788
0,5814,Фаст Фуд,700,3,День,2961788
0,5812,Рестораны,300,4,День,2961788
0,4111,Транспорт,100,4,Вечер,2961788
1,5411,Супермаркеты,200,4,День,2961788
0,4111,Транспорт,300,4,День,2961788
0,5977,Красота,2200,4,Вечер,2961788
1,5814,Фаст Фуд,600,5,Вечер,2961788
0,5411,Супермаркеты,100,5,Вечер,2961788
0,5812,Рестораны,500,1,День,2963168
0,5411,Супермаркеты,30,1,День,2963168
0,5812,Рестораны,300,2,День,2963168
0,5814,Фаст Фуд,400,3,День,2963168
0,5921,Супермаркеты,300,4,Утро,2963168
0,5814,Фаст Фуд,400,5,Утро,2963168
0,6300,Финансовые услуги,1900,5,Утро,2963168
0,5542,Топливо,1400,6,День,2963168
0,7542,Автоуслуги,600,6,Утро,2963168
0,5462,Супермаркеты,400,6,День,2963168
0,5814,Фаст Фуд,40,6,День,2963168
1,5942,Книги,200,1,Вечер,2967583
0,5411,Супермаркеты,300,1,Утро,2967583
0,5411,Супермаркеты,400,1,Вечер,2967583
0,5814,Фаст Фуд,100,2,Утро,2967583
0,5411,Супермаркеты,200,2,Утро,2967583
0,5411,Супермаркеты,200,4,День,2967583
0,5411,Супермаркеты,200,4,Вечер,2967583
0,4111,Транспорт,500,5,Вечер,2967583
0,5411,Супермаркеты,200,5,Вечер,2967583
0,4111,Транспорт,40,5,Вечер,2967583
0,5814,Фаст Фуд,200,5,День,2967583
0,5814,Фаст Фуд,200,5,День,2967583
0,5814,Фаст Фуд,100,5,День,2967583
0,5541,Топливо,2500,6,Ночь,2967583
0,5411,Супермаркеты,1000,7,Вечер,2967583
1,4899,Связь/Телеком,700,7,Ночь,2967583
0,5411,Супермаркеты,800,7,Вечер,2967583
0,5311,Разные товары,200,1,День,2975351
0,5411,Супермаркеты,100,1,День,2975351
1,3423,Аренда авто,50,3,Ночь,2975351
0,4215,Сервисные услуги,200,4,Вечер,2975351
0,5814,Фаст Фуд,100,4,Вечер,2975351
0,5977,Красота,200,6,День,2975351
0,5814,Фаст Фуд,50,6,День,2975351
0,4215,Сервисные услуги,200,7,Вечер,2975351
0,5814,Фаст Фуд,200,1,Ночь,2982706
1,7994,Развлечения,200,1,День,2982706
0,5541,Топливо,2400,2,День,2982706
0,5812,Рестораны,200,2,День,2982706
0,5541,Топливо,900,3,Вечер,2982706
0,5732,Разные товары,2600,3,День,2982706
0,5541,Топливо,300,3,Вечер,2982706
0,5541,Топливо,8000,3,Вечер,2982706
0,5541,Топливо,300,3,Вечер,2982706
0,5814,Фаст Фуд,600,3,День,2982706
0,5411,Супермаркеты,100,3,День,2982706
0,5814,Фаст Фуд,300,3,День,2982706
0,5814,Фаст Фуд,400,4,Вечер,2982706
0,5541,Топливо,300,5,Вечер,2982706
0,5411,Супермаркеты,600,5,Вечер,2982706
0,5541,Топливо,2300,5,Ночь,2982706
0,5812,Рестораны,100,5,День,2982706
0,5814,Фаст Фуд,400,5,Ночь,2982706
0,5921,Супермаркеты,600,5,День,2982706
0,5814,Фаст Фуд,700,5,День,2982706
1,3423,Аренда авто,100,6,Вечер,2982706
0,5812,Рестораны,100,7,Вечер,2982706
0,5411,Супермаркеты,200,7,Вечер,2982706
0,5921,Супермаркеты,500,1,Вечер,2993995
1,7999,Развлечения,2300,2,День,2993995
1,3429,Аренда авто,500,3,Вечер,2993995
1,5411,Супермаркеты,1600,4,День,2993995
0,5921,Супермаркеты,200,5,Вечер,2993995
0,5921,Супермаркеты,40,5,Вечер,2993995
0,5411,Супермаркеты,200,5,Вечер,2993995
0,5999,Разные товары,30,7,Утро,2993995
0,5722,Дом/Ремонт,2900,7,Утро,2993995
0,5722,Дом/Ремонт,10,7,Утро,2993995
0,5912,Аптеки,80,7,Утро,2993995
0,5912,Аптеки,60,7,Утро,2993995
0,5411,Супермаркеты,300,7,Вечер,2993995
0,5912,Аптеки,900,1,Вечер,2998363
1,6300,Финансовые услуги,5400,1,Утро,2998363
0,5814,Фаст Фуд,300,1,День,2998363
1,5814,Фаст Фуд,1300,1,Вечер,2998363
0,5411,Супермаркеты,50,1,Утро,2998363
0,5812,Рестораны,400,2,День,2998363
0,5812,Рестораны,300,2,Утро,2998363
0,4215,Сервисные услуги,700,3,Вечер,2998363
0,5945,Разные товары,3700,3,Утро,2998363
0,6211,Финансовые услуги,50000,3,Утро,2998363
0,6211,Финансовые услуги,50000,3,Вечер,2998363
0,5814,Фаст Фуд,600,3,Утро,2998363
0,5411,Супермаркеты,1000,3,Утро,2998363
0,5311,Разные товары,70,4,День,2998363
0,5912,Аптеки,1300,4,День,2998363
0,5812,Рестораны,5200,4,Утро,2998363
0,5499,Супермаркеты,600,4,Утро,2998363
0,5814,Фаст Фуд,300,4,Утро,2998363
1,5814,Фаст Фуд,1000,4,День,2998363
1,3423,Аренда авто,300,5,Ночь,2998363
0,5812,Рестораны,300,5,День,2998363
0,5411,Супермаркеты,3900,5,Вечер,2998363
0,5912,Аптеки,1300,6,День,2998363
0,5942,Книги,1200,6,День,2998363
0,5411,Супермаркеты,3100,6,День,2998363
0,5912,Аптеки,100,7,Вечер,2998363
0,5912,Аптеки,1500,7,День,2998363
1,5411,Супермаркеты,4700,7,Утро,2998363
1,5814,Фаст Фуд,40,7,Вечер,2998363
1,5399,Разные товары,800,7,Утро,2998363
1,5814,Фаст Фуд,700,7,Вечер,2998363
1,5814,Фаст Фуд,2700,7,Вечер,2998363
0,5411,Супермаркеты,100,7,Вечер,2998363
1,4121,Транспорт,100,2,День,3005387
0,5921,Супермаркеты,60,2,Вечер,3005387
0,5411,Супермаркеты,80,2,Вечер,3005387
0,5814,Фаст Фуд,300,3,Вечер,3005387
0,5411,Супермаркеты,6,4,День,3005387
1,4121,Транспорт,300,4,Вечер,3005387
0,5814,Фаст Фуд,90,4,Вечер,3005387
1,4121,Транспорт,200,4,Вечер,3005387
0,5814,Фаст Фуд,300,4,Вечер,3005387
0,5411,Супермаркеты,300,4,День,3005387
1,7999,Развлечения,60,5,Ночь,3005387
0,5814,Фаст Фуд,600,1,Вечер,3034343
1,3423,Аренда авто,100,2,Утро,3034343
0,5411,Супермаркеты,600,2,Утро,3034343
0,5814,Фаст Фуд,100,2,Ночь,3034343
0,5992,Цветы,700,3,Вечер,3034343
0,8062,Медицинские услуги,30,5,Утро,3034343
1,5411,Супермаркеты,3000,5,Вечер,3034343
0,4111,Транспорт,40,5,День,3034343
0,4111,Транспорт,1000,5,Вечер,3034343
1,8398,НКО,1000,5,День,3034343
0,5411,Супермаркеты,300,5,Утро,3034343
1,5411,Супермаркеты,500,6,Вечер,3034343
0,4111,Транспорт,100,7,День,3034343
0,5814,Фаст Фуд,100,7,Утро,3034343
0,5411,Супермаркеты,20,7,Вечер,3034343
0,5651,Одежда/Обувь,200,3,День,3036783
0,5411,Супермаркеты,900,3,День,3036783
0,5812,Рестораны,500,4,Вечер,3036783
0,5651,Одежда/Обувь,100,4,Утро,3036783
0,5812,Рестораны,300,4,День,3036783
0,5812,Рестораны,300,5,Утро,3036783
0,5812,Рестораны,200,5,День,3036783
1,4111,Транспорт,2200,6,Вечер,3036783
0,5541,Топливо,3900,1,День,3040217
0,5411,Супермаркеты,500,1,Вечер,3040217
0,5541,Топливо,100,2,Ночь,3040217
0,5995,Животные,700,2,Вечер,3040217
0,5499,Супермаркеты,40,2,День,3040217
0,5814,Фаст Фуд,50,2,День,3040217
0,5533,Автоуслуги,500,2,Утро,3040217
0,5814,Фаст Фуд,100,3,День,3040217
0,5411,Супермаркеты,200,3,Утро,3040217
0,5311,Разные товары,100,5,Вечер,3040217
0,5541,Топливо,100,5,День,3040217
0,5941,Спорттовары,2500,5,День,3040217
0,5814,Фаст Фуд,500,5,День,3040217
0,5411,Супермаркеты,1600,5,Вечер,3040217
0,7230,Красота,200,6,Вечер,3040217
0,5541,Топливо,3900,6,День,3040217
0,5541,Топливо,900,6,День,3040217
0,5411,Супермаркеты,300,6,Вечер,3040217
0,5411,Супермаркеты,1300,6,День,3040217
0,5411,Супермаркеты,200,6,Вечер,3040217
0,5541,Топливо,1900,7,Ночь,3040217
0,5411,Супермаркеты,700,1,Вечер,3050136
0,5411,Супермаркеты,3400,2,День,3050136
0,4111,Транспорт,300,4,Вечер,3050136
0,4111,Транспорт,200,4,Вечер,3050136
0,5912,Аптеки,100,6,Вечер,3050136
0,8099,Медицинские услуги,1500,6,Вечер,3050136
1,3423,Аренда авто,200,1,День,3054923
1,3423,Аренда авто,300,1,День,3054923
0,5499,Супермаркеты,80,1,Утро,3054923
0,5499,Супермаркеты,100,1,Утро,3054923
0,5499,Супермаркеты,100,1,Утро,3054923
0,5814,Фаст Фуд,200,1,Утро,3054923
1,5814,Фаст Фуд,900,3,Вечер,3054923
1,5814,Фаст Фуд,4000,3,Ночь,3054923
0,5311,Разные товары,1200,4,День,3054923
0,5411,Супермаркеты,700,4,Вечер,3054923
0,7298,Красота,3000,4,Утро,3054923
0,4812,Связь/Телеком,27000,4,День,3054923
0,4131,Транспорт,50,4,День,3054923
1,7512,Аренда авто,300,4,Вечер,3054923
0,5411,Супермаркеты,80,4,День,3054923
1,7512,Аренда авто,60,4,Вечер,3054923
1,5499,Супермаркеты,4700,4,Утро,3054923
0,5814,Фаст Фуд,300,4,День,3054923
0,5655,Спорттовары,2600,4,Вечер,3054923
1,7512,Аренда авто,300,5,День,3054923
0,5200,Дом/Ремонт,1100,5,Утро,3054923
0,5941,Спорттовары,1900,5,Утро,3054923
0,5541,Топливо,400,5,День,3054923
1,7512,Аренда авто,300,5,Утро,3054923
1,7512,Аренда авто,400,5,День,3054923
1,7512,Аренда авто,1000,5,День,3054923
0,5411,Супермаркеты,1600,5,Утро,3054923
1,4121,Транспорт,400,5,Ночь,3054923
1,7512,Аренда авто,1000,6,День,3054923
1,7512,Аренда авто,100,7,Вечер,3054923
